0	0.17027963230510099979	0.36918858934163752992
0	0.90370177679937991219	0.41878678081434295608
0	2.2510866298661306893	0.1757949866371718057
0	4.2667001702876587936	0.033343492261215651522
0	7.0459054023934656973	0.0027945362352256725249
0	10.758516010180995224	0.000090765087733582131042
0	15.740678641278004578	8.4857467162725315449e-7
0	22.863131736889264106	1.0480011748715103816e-9
1	0.40938357320318515291	0.18763254140572366841
1	1.3849631848031398765	0.43898536073114236789
1	2.9562545561688620702	0.28999607078131335091
1	5.1819431010400713783	0.075141384616697343352
1	8.161709688145817335	0.0079326466487073449227
1	12.070055126837154776	0.00030864213681330422501
1	17.249735526148987472	3.3489582097970961371e-6
1	24.585955243652781939	4.7213928231932213164e-9
2	0.69933039229777244593	0.22479775190434297052
2	1.8988164953375463705	0.79953095890289133729
2	3.6776147683416350862	0.71367060915719115506
2	6.0992945481608634509	0.23154114599013166208
2	9.2674258132823861868	0.029135786730520651424
2	13.360738272260110585	0.0013077001475776164865
2	18.728138668843081572	0.000016021933950662862431
2	26.268641041476604302	2.5233393944279231115e-8
3	1.0299616873508782168	0.44765926868858056192
3	2.4399142340142597292	2.1295751536667735558
3	4.4131867638385168938	2.3700814382744957322
3	7.0192104428546637832	0.91372808273132542524
3	10.365358561597060964	0.13219736859883337264
3	14.634328491115327339	0.006668100914818788792
3	20.180847274039945135	0.000090430589378715041454
3	27.917192545189347939	1.565357938483693904e-7
4	1.3944587453584132654	1.2755110453483366868
4	3.0041226203158909816	7.5597139435897620364
4	5.1611812723814095394	9.9870628169875581001
4	7.9417564413427996944	4.420186194723314206
4	11.457049633245791587	0.71705270056344693654
4	15.893567671465023557	0.039882402163558608161
4	21.611609967872437277	0.00058978857662348583716
4	29.536253648018234099	1.1080473999401574693e-6
5	1.7878604715708274527	4.7828651860330950662
5	3.5882388576433878151	33.761326797151104249
5	5.9200900261226948979	51.231372530034587084
5	8.8668464011821459307	25.408126522659856228
5	12.543588944428156833	4.5375889811648657498
5	17.140528883330690784	0.27433832436163177169
